acidez_fixa,acidez_volatil,acido_citrico,acucar_residual,cloretos,dioxido_enxofre_livre,dioxido_enxofre_total,densidade,ph,sulfitos,alcool,qualidade
10.905709460710998,0.4989994370829497,0.5211418921421995,1.7949971854147486,0.10061447067274508,23.88581078578005,47.5785754494075,0.9993651328854694,3.325214808422975,0.7377868803281755,9.520717904466752,3
10.4,0.5917541908830857,0.4824870197753882,2.035603026646185,0.11999999999999998,8.11252037876773,19.434505245536805,0.9992840854479631,3.1836122235630655,0.6546855064522958,8.560992433384538,3
7.436511287652312,1.0150000000000001,0.0,3.3670375206945837,0.10119879808001586,5.0,13.087217808692206,0.9962640961535988,3.606267663025997,0.5144420986433818,10.736511287652311,3
7.839272146188513,1.0150000000000001,0.0068363470339575195,2.544362557207239,0.10769457533887646,5.341817351697876,9.683634703395752,0.9961819601830632,3.4931636529660426,0.4307635616528088,10.934181735169787,3
8.104212643637007,0.839911345947102,0.14598667036957821,1.9443459399412246,0.07630598257244625,23.631928068038093,48.740576566568706,0.9973794677604577,3.3281596403401905,0.6304212643637007,9.751884686686259,3
7.865784685717087,1.0150000000000001,0.007593848163345338,2.593600130617447,0.10633107330597838,5.379692408167267,9.759384816334533,0.9963395204179758,3.4924061518366547,0.434172316735054,10.937969240816727,3
7.7687345517366735,1.0150000000000001,0.008194101149703845,3.5475737356287023,0.0916738342526925,5.409705057485192,12.770884827544423,0.9975505157333657,3.568544241377221,0.5195147471257404,10.822911517245558,3
9.837066354271961,0.7185657745332649,0.36401008881324814,2.4484827330697394,0.11034970893037645,5.268063640822876,14.659681795885618,0.999271329452405,3.2457803650633203,0.5924710902847973,9.096965466139478,3
6.963095764505606,0.8558420284984709,0.01248297815698268,2.495324520479102,0.08514117075086645,5.6241489078491345,12.751702184301731,0.9962255106552905,3.580068087372069,0.5961734017064221,10.231888319113148,3
9.839529895577666,0.7437646608764962,0.4102588921633434,2.159058834780876,0.06867764852151387,14.094116521912404,47.818823304382484,0.9992647063042828,3.2745646991314743,0.5618117669561752,9.286588156533869,3
9.226197122336485,0.8008188723407921,0.3232512196802921,2.144795281914802,0.06682338664892426,15.520471808519803,48.10409436170396,0.998729823071805,3.2831228308511187,0.5589590563829604,9.386433026596386,3
7.005288570394722,0.8712122649295058,0.011277469417293667,2.606834078900336,0.08628640405357102,5.563873470864683,12.872253058270633,0.9962616759174812,3.584890122330825,0.5907486123778215,10.277094896851487,3
6.770553424045808,0.7988043832251945,0.005889315190838354,1.3766794557251505,0.10763243809923945,13.055342404580824,23.994082087787397,0.9950898608298091,3.3877271246946408,0.5453358911450301,9.844169863931288,3
7.369071984177294,1.0046906613924316,0.0,3.5237106020572844,0.0981855739398704,5.567013623416276,14.773200395567649,0.9965025767501585,3.6140205251582684,0.5384535992088647,10.65360797626594,3
7.387245214743785,0.954719477510739,0.0047278841168047845,2.0290817382479283,0.11007144335470995,5.236394205840239,9.709182617520717,0.9950531288152419,3.511819710292012,0.45437066734325504,10.675425504451773,3
8.594237669109551,0.9582541638145868,0.08585319261023269,3.2178528715036117,0.08904407432759229,5.859886824233548,11.700565878832263,0.998987254324368,3.435163783754735,0.5096158446073034,10.635705743007223,3
7.386846797589792,1.010396379156427,0.0065766012051043585,3.446125362641765,0.09226484713232486,6.972980361531308,18.60362084357305,0.996659189410846,3.5879097522873318,0.5413153202410209,10.568467975897912,3
7.3437155991247565,0.9432403677549319,0.02562844008752432,2.894481642713254,0.10052238553348151,3.9748623964990273,11.562844008752432,0.9964617284218116,3.448743119824951,0.46150825621005837,10.54120183877466,3
7.753425424355407,0.9378208907576365,0.11432314159460433,2.110544777310591,0.06237082105037681,18.945522268940913,48.789104453788184,0.9974454291491471,3.3036731336136453,0.5521089554621182,9.626186558825863,3
7.920448706563323,0.8719218382115502,0.12405355529949336,1.9799131535683892,0.0728085398991084,22.802026416737586,48.799855255947314,0.9973041838249469,3.324010132083688,0.6120448706563323,9.740028948810536,3
8.618161863854624,0.8226710033463835,0.23709394196646272,2.1,0.08608759676368477,13.621797432961499,34.96795435251529,0.9980492517355026,3.246217974329615,0.5840170803575387,9.147222444189996,3
11.505628905055506,0.5897741491192511,0.6451702565087225,2.2325804970641703,0.07451679409136269,9.887653458399413,46.25851282543613,1.0007056289050553,3.2585383371616445,0.5693259207503965,9.0381978241442,3
7.870116224984087,0.9464872733568388,0.02,2.9701162249840865,0.08238793584369032,6.0,11.268677359384945,0.998135462110596,3.4988074151569464,0.5276148303138924,10.717888772645807,3
7.329182892669566,0.9391712099474787,0.027081710733043347,2.939533032724344,0.09941789984288704,3.916731570678266,11.708171073304335,0.996558225592674,3.445836578533913,0.46499610575930406,10.520856049737393,3
10.839826136208623,0.4913130492243394,0.5079652272417247,1.756565246121697,0.10313999811200276,25.203477275827534,47.633478219826145,0.9992289740148311,3.332352168577399,0.7537086837495827,9.570130397843533,3
7.2194786201967585,0.9492386402145335,0.005157753708664046,3.172907781948576,0.09210013397676915,5.257887685433202,13.484224629133596,0.9964452673887401,3.609368985165344,0.5632098916889883,10.506584235925098,3
7.697549251850977,1.0150000000000001,0.002787121481456483,2.2811628962946715,0.11498318133337831,5.139356074072824,9.278712148145647,0.995339721268143,3.4972128785185435,0.4125420466665542,10.913935607407282,3
7.811716265922173,0.8908623278716216,0.11107581238425929,2.0009581420795794,0.07073911602884135,22.310976684809813,48.8349302367993,0.9972596385992649,3.321554883424049,0.6011716265922173,9.733013952640139,3
10.351646760181012,0.4484228224200818,0.41422880686031427,1.5093586915778687,0.11907972866150957,33.78163052984973,48.015597819296445,0.9983001907694935,3.3789081526492484,0.8551646760181011,9.89688043614071,3
7.458895708315703,0.8809490035128151,0.02,2.5588957083157027,0.08084585890618388,6.0,11.525690182302686,0.9973849846676762,3.5167983127611877,0.563596625522376,10.44802530858218,3
7.5141603570758475,0.9909648999812376,0.008583964292415175,2.3661028930648706,0.11347618713776446,4.656641428303393,9.858396429241518,0.9953299752290163,3.4828320714151695,0.42060151430179643,10.779824499906187,3
8.216921979558107,0.9047155327596557,0.13343058999449078,3.2279236438949783,0.10326306850994549,5.0,14.544614653038739,0.9973624605142543,3.5020155565358966,0.5645076593867432,10.07369314900545,3
7.596321864690506,1.0150000000000001,0.0,2.1285055486485733,0.11957701443940824,5.0,9.091953382737334,0.9947938388448473,3.5023907879511706,0.40257469471664536,10.896321864690506,3
7.759945012445904,0.9777199808538172,0.05656278767007061,3.525733269512724,0.09502887255089149,5.428505967197505,16.828139383503533,0.9969599450124459,3.5974335464929896,0.5425710358031851,10.554307971152848,3
6.782425758023099,0.790026526136986,0.01764497834219718,2.017839503346761,0.08023727057491269,5.882248917109859,12.235502165780282,0.9960706506497341,3.559420086631211,0.6194024025398873,10.038313312167606,3
6.930606590205701,0.8262993946841392,0.03729549426542761,2.8665554797013693,0.08030606590205702,4.270450573457239,13.153032951028507,0.9971991542690696,3.4635225286728617,0.5665831876934321,10.094129118878563,3
8.367354617924176,0.9040076356216816,0.13428705813673095,2.1,0.11999999999999998,5.0,10.918386544810442,0.9960316162239886,3.40682122496635,0.4630327007580574,10.214861948281985,3
7.5866848040252695,0.9013153906415274,0.02,2.6866848040252695,0.08132506801509476,6.0,11.445821997484206,0.9976181997673461,3.511207539823894,0.5524150796477889,10.531886902641583,3
8.86403436892217,0.8633678689330611,0.23006254368776963,3.1445595631102035,0.08898266893209288,6.742898058240678,25.503127184388482,0.9980640343689222,3.4975397475737084,0.5504573883494441,10.107414660198168,3
6.81918073740496,0.8034158400546636,0.016594836074144033,2.1149776631416772,0.08123490572956317,5.8297418037072015,12.340516392585597,0.9961021549177757,3.563620655703424,0.6146767623336482,10.077693647219599,3
9.76009405754213,0.5514674867507258,0.3436241294485768,1.623852763056362,0.1078211449661244,31.110102195351555,48.206421271760604,0.998057844984864,3.3655505109767576,0.796009405754213,9.85871574564788,3
7.607697080060936,1.0150000000000001,0.00021991657316960955,2.114294577256025,0.11960415016829469,5.010995828658481,9.021991657316962,0.9948057426472192,3.4997800834268302,0.40098962457926324,10.901099582865848,3
7.695819941048165,1.0150000000000001,0.0027377126013761457,2.2779513190894494,0.11507211731752293,5.136885630068807,9.273771260137615,0.9953294442210863,3.4972622873986237,0.41231970670619267,10.91368856300688,3
7.510016777663294,0.9895047536712669,0.0019996271630378995,2.0700055925544314,0.11580078295762039,5.099981358151895,9.299944074455684,0.9948839768841083,3.504999067907595,0.42299571237493583,10.8050177097557,3
7.688276945706239,1.0150000000000001,0.0025221984487496935,2.2639428991687303,0.11546004279225053,5.126109922437485,9.25221984487497,0.99528461727734,3.49747780155125,0.41134989301937364,10.91261099224375,3
9.151980616727956,0.7589571521969859,0.3128617649549356,2.1,0.09624737302804817,11.038803467445376,29.285367628379827,0.9984539207901002,3.220388034674454,0.5977930481736247,8.9233629671786,3
9.88222249986471,0.7397932558265387,0.41631528486452857,2.1600516860433654,0.0688067191856375,13.994831395663466,47.79896627913269,0.9993019382266262,3.273968988373981,0.5620103372086731,9.279638197696443,3
9.992176037822027,0.6587163814816299,0.43892420520052866,1.8650366745462557,0.08940831297087223,12.009779952722468,40.970660141832596,0.9987600733479867,3.273447432781762,0.5499022004727753,9.267970660362996,3
8.091039580145658,0.943974632157503,0.0859319265254903,2.1,0.11999999999999998,5.0,10.227598950364147,0.9955737227328127,3.4403737652680273,0.4403353940833934,10.461571803441377,3
10.134677032367376,0.4862175492005217,0.3883324199922351,1.551352832445024,0.1149503048095726,32.80176724294944,48.08558805407504,0.9982113031713247,3.374008836214747,0.8334677032367375,9.882882389184992,3
7.923106527597135,1.0150000000000001,0.011624589502158538,3.504692631223018,0.08944401682359696,5.581229475107927,12.25631157467622,0.9979484523822504,3.5428155787338107,0.5109385262446037,10.874368842532379,3
9.327212120901407,0.7651711039410465,0.3022621211577462,2.1,0.11999999999999998,5.0,13.318030302253518,0.9976222372289223,3.2902670996048293,0.5418781385026156,9.357846320623745,3
9.420545637812083,0.8057292017980344,0.31751431451332723,2.952430672660115,0.08593510722150527,7.405411473585812,29.87571572566636,0.9986205456378121,3.447188728007478,0.5544324688415149,9.882160098980824,3
7.501953657132736,0.961213613289978,0.07864923973278358,2.1046965966775057,0.061610557568075715,19.530340332249448,48.90606806644989,0.9972261223754064,3.3071820419934967,0.5509393193355011,9.66712382325746,3
6.783371663124392,0.8058544147184156,0.0033256673751215883,1.2997700212536476,0.11301609851224464,14.337166312439205,26.17318273114665,0.9949245055456953,3.358245174813898,0.5299540042507296,9.824942505313413,3
9.456921019134935,0.6637031086325941,0.3616364720489215,1.8642302547837335,0.11999999999999998,7.881630219309924,19.405562986457184,0.9981713776610397,3.2019146213717806,0.5985640339711644,8.766752937003082,3
10.168163729809645,0.6435334605096762,0.449428652716688,2.1,0.11999999999999998,5.0,15.420409324524115,0.9990158141808274,3.188151547094543,0.6109563063772209,8.606996669812817,3
10.4,0.542535858609286,0.46222064766264714,1.861891265679833,0.11999999999999998,16.508588825474742,28.699132497075578,0.9989714042782236,3.2473065359173945,0.7212750148227307,8.995271835800418,3
6.947209465808792,0.8640698219362641,0.0,1.8011053187192363,0.11435697047732961,13.30115979350547,25.319763354780186,0.9951737098172977,3.396058224001209,0.5173604732904397,10.02081419871319,3
9.9260288596195,0.7357182456167906,0.42252967543439435,2.1610704385958024,0.0689391570174543,13.892956140419766,47.778591228083954,0.9993401414473425,3.2733577368425184,0.5622140877191605,9.272506929829383,3
10.38748630556306,0.7055817754952545,0.4694621337313381,2.618605918317515,0.0806399559457261,8.5565313161465,37.47310668656691,0.999587486305563,3.359703619972866,0.561339187896879,9.49077935251019,3
7.2778363582324745,0.924794180305093,0.03221636417675254,3.098707289479329,0.09551556322566807,3.7113454329298983,12.221636417675255,0.9968991665813364,3.435567271646495,0.47731927402420615,10.448970901525463,3
10.737144913778906,0.6015713771555273,0.5377621961186783,2.1280954094815754,0.10707611163847527,6.404770474078773,24.70957693928839,0.999793335732742,3.185285868533418,0.6131427543110547,8.568572456889452,3
9.478922681568157,0.6004457264365145,0.3100649652194252,1.678273029373905,0.10246981877823266,29.84029598127555,48.29712171562318,0.9979426554211586,3.359201479906378,0.7678922681568158,9.840575656875364,3
7.620314431643724,0.9357033503584344,0.03699213920890691,3.5416011600742245,0.08286719071940621,4.300786079109308,12.699213920890692,0.9984442201021506,3.4346876287762482,0.506992139208907,10.546876287762482,3
8.924243753182791,0.6970672171875139,0.24386135118633312,1.7856302413194598,0.0919130262702531,27.335294369212605,48.4760504021991,0.9977154159892071,3.346676471846063,0.7124243753182791,9.80478991956018,3
8.414378406259289,0.7359627238602222,0.22197703086065224,1.5363288346373518,0.1045288736066818,13.98202699217589,35.05391902347233,0.9967582426029414,3.2964569815753855,0.5301797300782412,9.53093693229012,3
7.074731895729903,0.8677354200223472,0.048104892179742745,3.5331350177508023,0.08174731895729903,3.1895107820257262,13.873659478649516,0.9979486058577954,3.4094755391012863,0.5269487286742767,10.184207434831189,3
7.45348558055795,1.0150000000000001,0.0,3.2354867506758884,0.10315084176416424,5.0,12.662860486051251,0.9961079326588669,3.5952343726373326,0.5025600936094351,10.75348558055795,3
6.928964227154454,0.8579880757181514,0.0,1.726603927547354,0.11505637129241258,13.635655835501677,25.775894321138647,0.9951162373155366,3.3866315173631345,0.5164482113577227,9.993446340731682,3
7.571935178444844,1.0070483005593724,0.0006236627012256935,2.0906450594816146,0.11869030832742603,5.031183135061284,9.093549405183854,0.994798667087476,3.501559156753064,0.4071721210640955,10.87037602169178,3
9.613207867100526,0.5908018254723995,0.30984910139407346,2.0638676952446238,0.11396792698110401,26.394342715305072,39.08302249380595,0.9978689058438043,3.445566011074956,0.7760755058240559,10.10981123543986,3
7.585906483159694,0.9316890897019644,0.037852337921007645,3.548769482675064,0.0828098441385995,4.214766207899236,12.785233792100765,0.9984201345382118,3.4323937655439796,0.5078523379210077,10.523937655439795,3
7.364001930561025,1.0018864175615163,0.001028516269685007,3.5548622450541374,0.09602290954379925,5.051425813484251,13.897148373031499,0.9965691445119095,3.6258859349212598,0.5446283232135826,10.661430639886811,3
